S17566200014|02/25/2014|4343|Best Food Mart / Des Moines|4028 NE 14TH ST|DES MOINES|50313|77|Polk|1022100|TEQUILA|395|Proximo|89199|12|375|$5.50|$8.25|12|$99.00|4.50|1.19
S25446300103|05/04/2015|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1031200|VODKA FLAVORED|380|Phillips Beverage Company|40625|12|750|$6.50|$9.75|3|$29.25|2.25|0.59
S14134500021|08/27/2013|4604|Pit Stop Liquors / Newton|1324, 1st AVE E|NEWTON|50208|50|Jasper|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$17.75|$26.62|6|$159.72|10.50|2.77
S09286400028|12/04/2012|3725|Armstrong Liquor Store|101  6TH ST|ARMSTRONG|50514|32|Emmet|1062310|SPICED RUM|259|Heaven Hill Brands|43028|6|1750|$11.55|$17.32|2|$34.64|3.50|0.92
S22404400029|11/17/2014|4000|Foodland Super Markets / Woodbine|5TH AND LINCOLN WAY|WOODBINE|51579|43|Harrison|1081315|CINNAMON SCHNAPPS|65|Jim Beam Brands|82611|12|750|$6.30|$9.45|3|$28.35|2.25|0.59
S13002500087|06/25/2013|2593|Hy-Vee Food Store / Carroll|905 US HIGHWAY 30 WEST|CARROLL|51401|14|Carroll|1062310|SPICED RUM|260|Diageo Americas|43285|12|750|$8.25|$12.62|12|$151.44|9.00|2.38
S25434800059|05/04/2015|2527|Hy-Vee Food Store #5 / Des Moines|1107 SE ARMY POST RD|DES MOINES|50315|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|434|Luxco-St Louis|45248|6|1750|$7.84|$11.76|6|$70.56|10.50|2.77
S18487700014|04/17/2014|3995|Barmuda Distribution|6027 University Ave STE 100|CEDAR FALLS|50613|07|Black Hawk|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|410|The Patron Spirits Company|64736|12|750|$13.75|$20.63|12|$247.56|9.00|2.38
S11383300006|04/01/2013|3877|Target Store T-2041 / Des Moines|5901 DOUGLAS AVE|DES MOINES|50322|77|Polk|1031080|VODKA 80 PROOF|461|Campari(skyy)|37988|6|1750|$17.15|$25.73|6|$154.38|10.50|2.77
S16707000002|01/08/2014|4765|Kwik Stop C-Stores / Dubuque|2335 UNIVERSITY AVE|DUBUQUE|52001|31|Dubuque|1031080|VODKA 80 PROOF|300|Mccormick Distilling Company|36904|24|375|$1.80|$2.69|72|$193.68|27.00|7.13
S11088800040|03/13/2013|3417|Big G Food Store|PO BOX 261  310 W DILLON|MARENGO|52301|48|Iowa|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19476|12|750|$15.74|$23.61|3|$70.83|2.25|0.59
S07789400055|09/18/2012|3858|Harolds Jack N Jill / Davenport|6723 NW BLVD UNIT 2|DAVENPORT|52806|82|Scott|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43386|12|750|$4.16|$6.24|4|$24.96|3.00|0.79
S14432700007|09/10/2013|4557|Hometown Foods / Traer|420 SECOND ST|TRAER|50675|86|Tama|1032080|IMPORTED VODKA|370|Pernod Ricard USA/Austin Nichols|34007|12|1000|$15.00|$22.49|2|$44.98|2.00|0.53
S21234100022|09/16/2014|3695|Mrs. B's Liquor|623 S MARION ST|REMSEN|51050|75|Plymouth|1011300|TENNESSEE WHISKIES|85|Brown-Forman Corporation|26826|12|750|$14.53|$21.80|2|$43.60|1.50|0.40
S25419500007|05/04/2015|4908|Zapf's Pronto Market|107 1st ST SW|ELKADER|52043|22|Clayton|1042100|IMPORTED DRY GINS|240|WILLIAM GRANT AND SONS, INC.|28625|6|750|$17.92|$26.88|1|$26.88|0.75|0.20
S10599900077|02/13/2013|3704|Celtics Beverage Company|1122 BROADWAY|EMMETSBURG|50536|74|Palo Alto|1081305|APPLE SCHNAPPS|65|Jim Beam Brands|73482|12|750|$6.30|$9.45|1|$9.45|0.75|0.20
S03932100010|02/06/2012|4209|Wal-Mart 5748 / Grimes|2150 EAST 1ST ST|GRIMES|50111|77|Polk|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$16.99|$25.48|12|$305.76|21.00|5.55
S25364200007|04/29/2015|2500|Hy-Vee Food Store #1 / Ames|3800 W LINCOLN WAY|AMES|50010|85|Story|1062310|SPICED RUM|322|Prestige Wine and Spirits Group|77324|6|1750|$9.50|$14.25|6|$85.50|10.50|2.77
S23417600128|01/12/2015|3612|B and C Liquor / Maquoketa|509 E PLATT|MAQUOKETA|52060|49|Jackson|1011100|BLENDED WHISKIES|297|Laird And Company|23828|6|1750|$7.46|$11.19|2|$22.38|3.50|0.92
S04558800038|03/14/2012|3818|Round Window Liquor|703 W PLEASANT ST|KNOXVILLE|50138|63|Marion|1032080|IMPORTED VODKA|65|Jim Beam Brands|34578|6|1750|$11.43|$17.14|2|$34.28|3.50|0.92
S16050400121|12/03/2013|2565|Hy-Vee Food Store / Spencer|819 N GRAND AVE|SPENCER|51301|21|Clay|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19477|12|1000|$22.04|$33.06|3|$99.18|3.00|0.79
S10683800018|02/19/2013|4864|CLINTON LIQUOR & CONVENIENCE STORE|1641 S BLUFF BLVD|CLINTON|52733|23|Clinton|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69656|12|750|$8.66|$12.99|6|$77.94|4.50|1.19
S27255900044|08/11/2015|4277|Cork It!|769 PROSPECT ST SW|LE MARS|51031|75|Plymouth|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|27410|12|750|$10.49|$15.74|2|$31.48|1.50|0.40
S18138700001|03/31/2014|4633|Kwik Shop #520 / Carter Lake|1202 EAST LOCUST ST|CARTER LAKE|51510|78|Pottawattamie|1031080|VODKA 80 PROOF|260|Diageo Americas|37994|24|375|$4.75|$7.13|24|$171.12|9.00|2.38
S24830700022|04/01/2015|4597|Quik Trip #523 / Army Post DM|850 ARMY POST RD|DES MOINES|50315|77|Polk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43121|12|500|$5.54|$8.31|2|$16.62|1.00|0.26
S15615300166|11/07/2013|2552|Hy-Vee Food Store #3 / Cedar Rapids|20 WILSON AVENUE WEST|CEDAR RAPIDS|52404|57|Linn|1011100|BLENDED WHISKIES|260|Diageo Americas|25603|48|200|$1.96|$2.93|6|$17.58|1.20|0.32
S25233600013|04/22/2015|4129|Cyclone Liquors|626 LINCOLN WAY|AMES|50010|85|Story|1041100|AMERICAN DRY GINS|260|Diageo Americas|30318|6|1750|$11.00|$16.50|6|$99.00|10.50|2.77
S22889200053|12/10/2014|4129|Cyclone Liquors|626 LINCOLN WAY|AMES|50010|85|Story|1012210|SINGLE MALT SCOTCH|240|WILLIAM GRANT AND SONS, INC.|5006|12|750|$22.98|$34.47|2|$68.94|1.50|0.40
S05442600012|05/09/2012|4148|Fareway Stores #479 / Independence|1400 3RD AVE SE|INDEPENDENCE|50644|10|Buchanan|1081200|CREAM LIQUEURS|305|MHW Ltd|73050|6|750|$12.50|$18.75|120|$2250.00|90.00|23.78
S18830900154|05/07/2014|3869|Bootleggin' Barzini's Fin|412  1ST AVE|CORALVILLE|52241|52|Johnson|1011200|STRAIGHT BOURBON WHISKIES|259|Heaven Hill Brands|17958|6|1750|$14.29|$21.44|1|$21.44|1.75|0.46
S20894200043|08/27/2014|2642|Hy-Vee Wine and Spirits / Pella|512 E OSKALOOSA|PELLA|50219|63|Marion|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|192|Sidney Frank Importing Co.|65257|12|1000|$15.54|$23.31|12|$279.72|12.00|3.17
S26923900044|07/23/2015|2626|Hy-Vee Drugstore / University / DSM|4100 UNIVERSITY AVE|DES MOINES|50311|77|Polk|1081400|TRIPLE SEC|65|Jim Beam Brands|86112|12|1000|$2.22|$3.33|12|$39.96|12.00|3.17
S10581800214|02/13/2013|2501|Hy-vee  #2 / Ames|640 LINCOLNWAY|AMES|50010|85|Story|1031200|VODKA FLAVORED|260|Diageo Americas|40475|12|750|$7.96|$11.94|4|$47.76|3.00|0.79
S21899700008|10/21/2014|4592|Dyno's #29 / Emmetsburg|2401, MAIN|EMMETSBURG|50536|74|Palo Alto|1081600|WHISKEY LIQUEUR|421|Sazerac Co., Inc.|64858|1|3000|$29.72|$44.58|1|$44.58|3.00|0.79
S21373800001|09/23/2014|3779|Station Wine and Spirits, T|2324 N 15TH ST|FORT DODGE|50501|94|Webster|1031200|VODKA FLAVORED|380|Phillips Beverage Company|41693|12|750|$6.25|$9.50|12|$114.00|9.00|2.38
S04663400047|03/21/2012|3525|Wines and Spirits|106 W 2ND ST|WASHINGTON|52353|92|Washington|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52591|12|500|$5.91|$8.87|12|$106.44|6.00|1.59
S25426200050|05/04/2015|2555|Hy-Vee Food Store / Keokuk|3111 MAIN|KEOKUK|52632|56|Lee|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19066|12|750|$9.70|$14.95|12|$179.40|9.00|2.38
S12266700022|05/16/2013|3947|Seaton's Flag Foods|122 A EAST FRONT ST|BROOKLYN|52211|79|Poweshiek|1081300|PEPPERMINT SCHNAPPS|380|Phillips Beverage Company|83370|12|750|$5.15|$7.73|3|$23.19|2.25|0.59
S16153900008|12/09/2013|4415|KUM & GO #513 / ACKLEY|420 SHERMAN ST|ACKLEY|50601|42|Hardin|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11788|6|1750|$9.70|$14.92|24|$358.08|42.00|11.10
S18065300003|03/25/2014|4310|Fareway Stores #502 / Cherokee|205 WEST BLUFF ST|CHEROKEE|51012|18|Cherokee|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$17.75|$26.62|6|$159.72|10.50|2.77
S28997600080|11/10/2015|2552|Hy-Vee Food Store #3 / Cedar Rapids|20 WILSON AVENUE WEST|CEDAR RAPIDS|52404|57|Linn|1031080|VODKA 80 PROOF|461|Campari(skyy)|37986|12|750|$10.01|$15.02|3|$45.06|2.25|0.59
S09751700063|12/27/2012|4604|Pit Stop Liquors / Newton|1324, 1st AVE E|NEWTON|50208|50|Jasper|1081200|CREAM LIQUEURS|305|MHW Ltd|73051|12|500|$8.87|$13.31|1|$13.31|0.50|0.13
S05099400093|04/17/2012|2954|Dahl's / Ingersoll|3425 INGERSOLL|DES MOINES|50300|77|Polk|1011200|STRAIGHT BOURBON WHISKIES|260|Diageo Americas|17086|12|750|$14.84|$22.26|2|$44.52|1.50|0.40
S09226300191|11/29/2012|2647|Hy-Vee #7 / Cedar Rapids|5050 EDGEWOOD RD|CEDAR RAPIDS|52411|57|Linn|1012100|CANADIAN WHISKIES|260|Diageo Americas|11293|48|200|$4.47|$6.70|2|$13.40|0.40|0.11
S21905500064|10/21/2014|2522|Hy-Vee Wine and Spirits / Spirit Lak|HWY 9 & 71|SPIRIT LAKE|51360|30|Dickinson|1031100|100 PROOF VODKA|260|Diageo Americas|39866|12|750|$8.75|$13.13|3|$39.39|2.25|0.59
S28287400035|10/05/2015|2549|Hy-Vee Food Store / Indianola|910 N JEFFERSON|INDIANOLA|50125|91|Warren|1701100|DECANTERS & SPECIALTY PACKAGES|305|MHW Ltd|315|6|750|$7.50|$11.25|6|$67.50|4.50|1.19
S22939100013|12/15/2014|2506|Hy-Vee #1044 / Burlington|3140 AGENCY|BURLINGTON|52601|29|Des Moines|1012100|CANADIAN WHISKIES|115|Constellation Wine Company, Inc.|11774|24|375|$3.07|$4.61|24|$110.64|9.00|2.38
S26355900026|06/23/2015|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1081200|CREAM LIQUEURS|260|Diageo Americas|68037|12|1000|$17.25|$25.88|12|$310.56|12.00|3.17
S23663900021|01/26/2015|3461|Hometown Foods / Stuart|611 S DIVISION ST|STUART|50250|01|Adair|1012200|SCOTCH WHISKIES|260|Diageo Americas|10006|12|750|$5.50|$8.25|3|$24.75|2.25|0.59
S150842-00200044|10/24/2013|4669|Vom Fass / Des Moines|833, 42ND ST|DES MOINES|50312|77|Polk|1012300|IRISH WHISKIES|885|Yahara Bay Distillers, Inc|901084|6|100|$9.75|$14.63|18|$263.34|1.80|0.48
S11282000038|03/27/2013|3911|Burg Spirits, Llc.|813 1/2 HIGHLAND ST|WILLIAMSBURG|52361|48|Iowa|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69646|12|750|$8.66|$12.99|2|$25.98|1.50|0.40
S17728200043|03/05/2014|3723|J D Spirits Liquor|1023  9TH ST|ONAWA|51040|67|Monona|1081390|IMPORTED SCHNAPPS|421|Sazerac Co., Inc.|69637|12|1000|$11.00|$16.50|3|$49.50|3.00|0.79
S07532100023|09/04/2012|3162|Nash Finch / Wholesale Food|807 GRANDVIEW|MUSCATINE|52761|70|Muscatine|1032200|IMPORTED VODKA - MISC|370|Pernod Ricard USA/Austin Nichols|34061|12|750|$11.00|$16.49|3|$49.47|2.25|0.59
S11864000112|04/25/2013|2561|Hy-Vee Food Store / Fleur / DSM|4605 FLEUR DRIVE|DES MOINES|50321|77|Polk|1022100|TEQUILA|395|Proximo|89206|12|750|$12.50|$19.74|4|$78.96|3.00|0.79
S04576600030|03/15/2012|3917|Smokin' Joe's #2 Tobacco and Liquor|1606 W LOCUST ST|DAVENPORT|52804|82|Scott|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52580|24|200|$2.02|$3.03|2|$6.06|0.40|0.11
S06852600039|07/31/2012|2641|Hy-Vee Drugstore / Council Bluffs|757 W BROADWAY|COUNCIL BLUFFS|51501|78|Pottawattamie|1011100|BLENDED WHISKIES|65|Jim Beam Brands|24458|6|1750|$11.01|$16.52|6|$99.12|10.50|2.77
S23006700054|12/17/2014|2548|Hy-Vee Food Store / Altoona|100 8TH STREET SW|ALTOONA|50009|77|Polk|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19476|12|750|$16.79|$25.19|12|$302.28|9.00|2.38
S18643300175|04/28/2014|2643|Hy-Vee Wine and Spirits / Waterloo|2126 KIMBALL AVE|WATERLOO|50701|07|Black Hawk|1031080|VODKA 80 PROOF|380|Phillips Beverage Company|37347|12|1000|$4.29|$6.44|4|$25.76|4.00|1.06
S07521500012|09/04/2012|2556|Hy-Vee Wine and Spirits / Esthervill|2608 E. CENTRAL AVENUE|ESTHERVILLE|51334|32|Emmet|1031080|VODKA 80 PROOF|55|Sazerac North America|37938|6|1750|$6.45|$10.00|6|$60.00|10.50|2.77
S26397500038|06/24/2015|2670|Hy-Vee Food Store / Coralville|2004 8TH  ST|CORALVILLE|52241|52|Johnson|1031200|VODKA FLAVORED|260|Diageo Americas|77647|12|750|$8.25|$12.38|12|$148.56|9.00|2.38
S04571700020|03/15/2012|4165|I-35 Spirits / Ankeny|113 SE DELAWARE AVE STE 101|ANKENY|50023|77|Polk|1012210|SINGLE MALT SCOTCH|370|Pernod Ricard USA/Austin Nichols|5037|12|1000|$26.40|$39.60|2|$79.20|2.00|0.53
S28282800141|10/06/2015|4167|Iowa Street Market, Inc.|1256 IOWA ST|DUBUQUE|52001|31|Dubuque|1101100|AMERICAN ALCOHOL|434|Luxco-St Louis|41846|12|750|$9.00|$13.50|3|$40.50|2.25|0.59
S25698200024|05/18/2015|3631|Audubon Food Pride|104 MARKET ST PO BOX 206|AUDUBON|50025|05|Audubon|1012100|CANADIAN WHISKIES|971|Hood River Distillers, Inc.|14192|12|750|$13.10|$19.65|2|$39.30|1.50|0.40
S28636800010|10/26/2015|3385|Sam's Club 8162 / Cedar Rapids|2605 BLAIRS FERRY RD NE|CEDAR RAPIDS|52402|57|Linn|1011100|BLENDED WHISKIES|65|Jim Beam Brands|24457|12|1000|$7.08|$10.62|12|$127.44|12.00|3.17
S24261100014|02/26/2015|4829|Central City 2|1501 MICHIGAN AVE|DES MOINES|50314|77|Polk|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|19067|12|1000|$12.59|$18.89|48|$906.72|48.00|12.68
S07729800098|09/13/2012|4481|THE LIQUOR HOUSE|425 GILBERT ST|IOWA CITY|52240|52|Johnson|1031200|VODKA FLAVORED|461|Campari(skyy)|40821|12|750|$10.01|$15.01|6|$90.06|4.50|1.19
S03591800024|01/17/2012|4067|Freeman Foods|268 8TH AVE|WELLMAN|52356|90|Wapello|1081330|PEACH SCHNAPPS|65|Jim Beam Brands|82846|12|750|$6.30|$9.45|4|$37.80|3.00|0.79
S11094500044|03/14/2013|2647|Hy-Vee #7 / Cedar Rapids|5050 EDGEWOOD RD|CEDAR RAPIDS|52411|57|Linn|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|125|Cedar Ridge Vineyards,LLC|46112|6|750|$17.50|$26.25|6|$157.50|4.50|1.19
S13926400094|08/15/2013|2487|Anamosa Family Foods|402 EAST MAIN|ANAMOSA|52205|53|Jones|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43124|24|375|$4.30|$6.45|5|$32.25|1.88|0.50
S22594600121|11/24/2014|3818|Round Window Liquor|703 W PLEASANT ST|KNOXVILLE|50138|63|Marion|1082900|MISC. IMPORTED CORDIALS & LIQUEURS|192|Sidney Frank Importing Co.|65254|24|375|$6.52|$9.78|2|$19.56|0.75|0.20
S06365800043|07/02/2012|2571|Hy-Vee Food Store #2 / Waterloo|2181 LOGAN AVE|WATERLOO|50703|07|Black Hawk|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|322|Prestige Wine and Spirits Group|75208|6|500|$4.67|$7.00|12|$84.00|6.00|1.59
S24464400143|03/11/2015|2501|Hy-vee  #2 / Ames|640 LINCOLNWAY|AMES|50010|85|Story|1062300|FLAVORED RUM|35|Bacardi U.S.A., Inc.|43051|12|750|$8.50|$12.75|12|$153.00|9.00|2.38
S26770400053|07/15/2015|2513|Hy-Vee Food Store #2 / Iowa City|812  S 1ST AVE|IOWA CITY|52240|52|Johnson|1032200|IMPORTED VODKA - MISC|370|Pernod Ricard USA/Austin Nichols|35354|12|750|$8.99|$13.49|12|$161.88|9.00|2.38
S16773000042|01/13/2014|4303|Mepo Foods|111 N WAPELLO|MEDIAPOLIS|52637|29|Des Moines|1081315|CINNAMON SCHNAPPS|65|Jim Beam Brands|82611|12|750|$6.30|$9.45|4|$37.80|3.00|0.79
S16296300022|12/16/2013|4068|Sa Petro Mart|136  1ST ST|WEST DES MOINES|50265|77|Polk|1081600|WHISKEY LIQUEUR|421|Sazerac Co., Inc.|64858|1|3000|$29.72|$44.58|1|$44.58|3.00|0.79
S04373200088|03/05/2012|2643|Hy-Vee Wine and Spirits / Waterloo|2126 KIMBALL AVE|WATERLOO|50701|07|Black Hawk|1032200|IMPORTED VODKA - MISC|260|Diageo Americas|64712|6|750|$17.97|$26.96|3|$80.88|2.25|0.59
S07157700071|08/16/2012|2544|Hy-Vee Food Store / Marshalltown|802 SOUTH CENTER|MARSHALLTOWN|50158|64|Marshall|1062310|SPICED RUM|260|Diageo Americas|43337|12|1000|$11.30|$16.94|36|$609.84|36.00|9.51
S24420900006|03/09/2015|2627|Hy-Vee Wine and Spirits #1|3424 MARTIN LUTHER KING JR PKW|DES MOINES|50310|77|Polk|1031200|VODKA FLAVORED|380|Phillips Beverage Company|42002|6|500|$4.89|$7.34|6|$44.04|3.00|0.79
S06615100003|07/17/2012|4258|Fareway Stores #009 / Burlington|920 LAWRENCE DR|BURLINGTON|52601|29|Des Moines|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|322|Prestige Wine and Spirits Group|75210|6|750|$10.00|$15.00|12|$180.00|9.00|2.38
S12730400119|06/11/2013|2614|Hy-Vee #3 Food and Drugstore|1823 E KIMBERLY RD|DAVENPORT|52807|82|Scott|1081700|DISTILLED SPIRITS SPECIALTY|259|Heaven Hill Brands|73702|12|750|$7.94|$11.91|3|$35.73|2.25|0.59
S03410400017|01/03/2012|4582|Pronto / Spirit Lake|2402, 17th ST|SPIRIT LAKE|51360|30|Dickinson|1012200|SCOTCH WHISKIES|260|Diageo Americas|5346|12|750|$13.78|$20.67|2|$41.34|1.50|0.40
S18892200017|05/12/2014|2507|Hy-Vee Food Store #1 / Burlington|939 ANGULAR|BURLINGTON|52601|29|Des Moines|1032080|IMPORTED VODKA|115|Constellation Wine Company, Inc.|34820|12|750|$8.25|$12.38|1|$12.38|0.75|0.20
S10886700025|03/04/2013|3576|Liquor Store / Hartley|10  3RD ST NW|HARTLEY|51346|71|O'Brien|1062310|SPICED RUM|260|Diageo Americas|43244|12|750|$10.00|$14.99|2|$29.98|1.50|0.40
S13573500116|07/25/2013|2954|Dahl's / Ingersoll|3425 INGERSOLL|DES MOINES|50300|77|Polk|1051010|AMERICAN GRAPE BRANDIES|205|E AND J GALLO WINERY|52598|6|1750|$11.21|$16.82|2|$33.64|3.50|0.92
S07978800002|09/27/2012|2647|Hy-Vee #7 / Cedar Rapids|5050 EDGEWOOD RD|CEDAR RAPIDS|52411|57|Linn|1042100|IMPORTED DRY GINS|240|WILLIAM GRANT AND SONS, INC.|28628|6|1750|$37.50|$56.25|6|$337.50|10.50|2.77
S24411300012|03/09/2015|3957|Karl's Grocery Store|101 WEST MADISON|EDGEWOOD|52042|22|Clayton|1081030|COFFEE LIQUEURS|370|Pernod Ricard USA/Austin Nichols|67526|12|750|$11.99|$17.99|1|$17.99|0.75|0.20
S11989900041|05/01/2013|3825|Shop N Save #2 / E 14th|1372 E 14TH ST|DES MOINES|50316|77|Polk|1062310|SPICED RUM|260|Diageo Americas|43334|24|375|$5.00|$7.50|6|$45.00|2.25|0.59
S22242300038|11/06/2014|5057|Kum & Go #535 / Des Moines|4960 E BROADWAY AVE|DES MOINES|50317|77|Polk|1011200|STRAIGHT BOURBON WHISKIES|65|Jim Beam Brands|27544|12|750|$11.03|$16.55|12|$198.60|9.00|2.38
S04356700041|03/01/2012|4612|ATC Liquor|214, MYRTLE ST|DAVENPORT|52802|82|Scott|1031080|VODKA 80 PROOF|205|E AND J GALLO WINERY|36969|12|750|$6.90|$10.35|12|$124.20|9.00|2.38
S03471900030|01/09/2012|4331|Moore's Foods|303 HIGHWAY 150 N|WEST UNION|52175|33|Fayette|1031080|VODKA 80 PROOF|297|Laird And Company|35916|12|750|$3.31|$4.96|12|$59.52|9.00|2.38
S20569700092|08/11/2014|2648|Hy-Vee #4 / WDM|555 S 51ST ST|WEST DES MOINES|50265|77|Polk|1031080|VODKA 80 PROOF|260|Diageo Americas|37997|12|1000|$9.25|$13.88|12|$166.56|12.00|3.17
S13052700010|06/27/2013|2544|Hy-Vee Food Store / Marshalltown|802 SOUTH CENTER|MARSHALLTOWN|50158|64|Marshall|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36308|6|1750|$7.13|$10.70|588|$6291.60|1029.00|271.83
S18462200006|04/16/2014|4861|The Station / Cedar Rapids|3645 STONE CREEK CIRCLE SW|CEDAR RAPIDS|52404|57|Linn|1031080|VODKA 80 PROOF|434|Luxco-St Louis|36306|12|750|$3.34|$5.01|12|$60.12|9.00|2.38
S16977300136|01/22/2014|2290|Al's Liquors Unlimited|215 WEST MILWAUKEE|STORM LAKE|50588|11|Buena Vista|1081330|PEACH SCHNAPPS|65|Jim Beam Brands|82847|12|1000|$7.62|$11.43|3|$34.29|3.00|0.79
S17433700120|02/17/2014|2590|Hy-Vee Food Store #5 / Cedar Rapids|3235 OAKLAND ROAD NE|CEDAR RAPIDS|52402|57|Linn|1031080|VODKA 80 PROOF|300|Mccormick Distilling Company|36903|48|200|$1.13|$1.70|4|$6.80|0.80|0.21
S23320900042|01/06/2015|3676|T and M Foods|107 E TRAER|GREENE|50636|12|Butler|1081900|MISC. AMERICAN CORDIALS & LIQUEURS|322|Prestige Wine and Spirits Group|75214|12|750|$10.00|$15.00|2|$30.00|1.50|0.40
S17884300012|03/13/2014|3785|Southside Tobacco and Liquor|2424 SW 9TH ST|DES MOINES|50315|77|Polk|1032080|IMPORTED VODKA|35|Bacardi U.S.A., Inc.|34359|12|200|$4.86|$7.29|12|$87.48|2.40|0.63
S16029200006|12/02/2013|4747|Walgreens #11709 / Davenport|1805 BRADY ST|DAVENPORT|52803|82|Scott|1081200|CREAM LIQUEURS|260|Diageo Americas|68036|12|750|$12.50|$18.99|12|$227.88|9.00|2.38
S04767400014|03/28/2012|4619|Smokin' Joe's #3 Tobacco and Liquor|1737 AVE H|FORT MADISON|52627|56|Lee|1012100|CANADIAN WHISKIES|260|Diageo Americas|11294|24|375|$7.36|$11.04|3|$33.12|1.12|0.30
S21772500023|10/14/2014|4081|Harlan's Food Mart|306 WASHINGTON|STORY CITY|50248|85|Story|1031080|VODKA 80 PROOF|260|Diageo Americas|37996|12|750|$8.25|$12.38|3|$37.14|2.25|0.59
S23597600032|01/21/2015|2667|Hy-Vee Mainstreet|2611 PIERCE ST|SIOUX CITY|51104|97|Woodbury|1081010|AMERICAN AMARETTO|434|Luxco-St Louis|76486|12|750|$3.38|$5.07|3|$15.21|2.25|0.59
S11685000100|04/16/2013|3495|Great Pastimes|228 N MAIN ST|MONTICELLO|52310|53|Jones|1081600|WHISKEY LIQUEUR|260|Diageo Americas|67266|12|750|$9.00|$13.49|2|$26.98|1.50|0.40
S20416600056|07/31/2014|2106|Hillstreet News and Tobacco|2217 COLLEGE|CEDAR FALLS|50613|07|Black Hawk|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43126|12|750|$7.25|$11.25|12|$135.00|9.00|2.38
S22802000020|12/08/2014|4189|Fareway Stores #594 / Manchester|109 EAST MARION ST|MANCHESTER|52057|28|Delaware|1081305|APPLE SCHNAPPS|65|Jim Beam Brands|82606|12|750|$6.30|$9.45|3|$28.35|2.25|0.59
S05822200013|05/31/2012|4195|Fareway Stores #792 / Toledo|1005 S COUNTY LINE RD|TOLEDO|52342|86|Tama|1012100|CANADIAN WHISKIES|85|Brown-Forman Corporation|12478|6|1750|$10.50|$15.75|2|$31.50|3.50|0.92
S26161000071|06/11/2015|2587|Hy-Vee Food Store / Johnston|5750 MERLE HAY ROAD|JOHNSTON|50131|77|Polk|1011300|TENNESSEE WHISKIES|260|Diageo Americas|26656|12|750|$13.00|$19.50|1|$19.50|0.75|0.20
S11488000149|04/08/2013|2623|Hy-Vee Food Store #4 / Sioux City|2827 HAMILTON BLVD|SIOUX CITY|51104|97|Woodbury|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|35|Bacardi U.S.A., Inc.|43123|48|200|$2.50|$3.75|4|$15.00|0.80|0.21
S11136300026|03/18/2013|3713|Wal-Mart 0810 / Mason City|4151  4TH ST SW|MASON CITY|50401|17|Cerro Gordo|1062310|SPICED RUM|260|Diageo Americas|43338|6|1750|$17.50|$26.24|18|$472.32|31.50|8.32
S25942900109|06/01/2015|2560|Hy-Vee Food Store / Marion|3600 BUSINESS HWY 151 EAST|MARION|52302|57|Linn|1081300|PEPPERMINT SCHNAPPS|434|Luxco-St Louis|81204|24|375|$2.28|$3.42|6|$20.52|2.25|0.59
S29265300046|11/23/2015|2566|Hy-Vee Food Store / Knoxville|813 N LINCOLN STE 1|KNOXVILLE|50138|63|Marion|1062200|PUERTO RICO & VIRGIN ISLANDS RUM|434|Luxco-St Louis|46350|6|1750|$7.67|$11.51|6|$69.06|10.50|2.77
S09527900012|12/18/2012|4572|Grundy Center Family Foods|1400, G AVE|GRUNDY CENTER|50638|38|Grundy|1031080|VODKA 80 PROOF|55|Sazerac North America|35944|24|375|$1.74|$2.60|3|$7.80|1.12|0.30
